id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,entry_type,wild_card_entry,points_gain,prize_money,draw,custom_title,alt_titles,tour_total_games,tour_total_matches,tour_avg_games,tour_sets_played,tour_avg_sets_played,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,win_loss_numeric,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score
1,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,DEN,CA,US,USA,840,019,,America,Northern America,USA,10.0,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,Caroline Wozniacki,8.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/den.svg,F,W,"6-2, 6-2",https://www.wtatennis.com/players/313402/caroline-wozniacki,False,False,False,False,False,False,False,2,True,16,12,4,1,DK,DNK,208,150,Europe,Northern Europe,DEN,"6,2,None|6,2,None"
2,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,RUS,CA,US,USA,840,019,,America,Northern America,USA,15.0,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,Maria Kirilenko,13.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,SF,W,"6-4, 6-3",https://www.wtatennis.com/players/310577/maria-kirilenko,False,False,False,False,False,False,False,2,True,19,12,7,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,4,None|6,3,None"
3,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,ITA,CA,US,USA,840,019,,America,Northern America,USA,8.0,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,Sara Errani,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,QF,W,"7-6 (6), 6-2",https://www.wtatennis.com/players/310761/sara-errani,False,False,False,True,False,False,True,2,True,21,13,8,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"7,6,6|6,2,None"
4,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,ESP,CA,US,USA,840,019,Kingdom of Spain,America,Northern America,USA,87.0,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,Lara Arruabarrena,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/esp.svg,R16,W,"7-5, 6-0",https://www.wtatennis.com/players/315296/lara-arruabarrena,False,False,False,False,False,False,False,2,True,18,13,5,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"7,5,None|6,0,None"
5,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,ESP,CA,US,USA,840,019,Kingdom of Spain,America,Northern America,USA,21.0,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,Carla Suárez Navarro,25.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/esp.svg,R32,W,"7-5, 6-3",https://www.wtatennis.com/players/311338/carla-su-rez-navarro,False,False,False,False,False,False,False,2,True,21,13,8,1,ES,ESP,724,150,Europe,Southern Europe,ESP,"7,5,None|6,3,None"
6,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,ITA,CA,US,USA,840,019,,America,Northern America,USA,47.0,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,Francesca Schiavone,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,R64,W,"6-2, 6-1",https://www.wtatennis.com/players/190666/francesca-schiavone,False,False,False,False,False,False,False,2,True,15,12,3,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,2,None|6,1,None"
7,Bnp Paribas Open,,https://www.wtatennis.com/tournaments/609/indian-wells/2013,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-03-06,2013-03-17,2013,3,Indian Wells,,CA,US,USA,840,019,,America,Northern America,USA,,,,1000.0,1000000.0,128M/64Q/32D,Bnp Paribas Open,,110,6,18.333333333333332,12,2.0,,,,R128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,
1,Qatar Total Open,,https://www.wtatennis.com/tournaments/1003/doha/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-02-11,2013-02-17,2013,2,Doha,USA,,QA,QAT,634,142,United States of America|America|USA|US,Asia,Western Asia,QAT,2.0,,,395.0,106435.0,64M/32Q/32D,Qatar Total Open,,70,4,17.5,8,2.0,Serena Williams,2.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,SF,L,"3-6, 2-6",https://www.wtatennis.com/players/230234/serena-williams,False,False,False,False,False,False,False,2,False,17,5,12,0,US,USA,840,019,America,Northern America,USA,"3,6,None|2,6,None"
2,Qatar Total Open,,https://www.wtatennis.com/tournaments/1003/doha/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-02-11,2013-02-17,2013,2,Doha,AUS,,QA,QAT,634,142,,Asia,Western Asia,QAT,9.0,,,395.0,106435.0,64M/32Q/32D,Qatar Total Open,,70,4,17.5,8,2.0,Samantha Stosur,8.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,QF,W,"6-2, 6-4",https://www.wtatennis.com/players/190787/samantha-stosur,False,False,False,False,False,False,False,2,True,18,12,6,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,2,None|6,4,None"
3,Qatar Total Open,,https://www.wtatennis.com/tournaments/1003/doha/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-02-11,2013-02-17,2013,2,Doha,CZE,,QA,QAT,634,142,,Asia,Western Asia,QAT,24.0,,,395.0,106435.0,64M/32Q/32D,Qatar Total Open,,70,4,17.5,8,2.0,Klara Koukalova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,R16,W,"6-3, 6-3",https://www.wtatennis.com/players/110492/klara-koukalova,False,False,False,False,False,False,False,2,True,18,12,6,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|6,3,None"
4,Qatar Total Open,,https://www.wtatennis.com/tournaments/1003/doha/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-02-11,2013-02-17,2013,2,Doha,FRA,,QA,QAT,634,142,,Asia,Western Asia,QAT,172.0,,,395.0,106435.0,64M/32Q/32D,Qatar Total Open,,70,4,17.5,8,2.0,Caroline Garcia,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,R32,W,"6-3, 6-2",https://www.wtatennis.com/players/315391/caroline-garcia,False,False,False,False,False,False,False,2,True,17,12,5,1,FR,FRA,250,150,Europe,Western Europe,FRA,"6,3,None|6,2,None"
5,Qatar Total Open,,https://www.wtatennis.com/tournaments/1003/doha/2013,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2013-02-11,2013-02-17,2013,2,Doha,,,QA,QAT,634,142,,Asia,Western Asia,QAT,,,,395.0,106435.0,64M/32Q/32D,Qatar Total Open,,70,4,17.5,8,2.0,,,,R64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,
1,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-01-14,2013-01-27,2013,1,Melbourne,CHN,,AU,AUS,036,009,,Oceania,Australasia,AUS,6.0,,,900.0,502457.0,128M/128Q/64D,Australian Open,,85,6,14.166666666666666,12,2.0,Na Li,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,SF,L,"2-6, 2-6",https://www.wtatennis.com/players/120330/na-li,False,False,False,False,False,False,False,2,False,16,4,12,0,CN,CHN,156,142,Asia,East Asia,CHN,"2,6,None|2,6,None"
2,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-01-14,2013-01-27,2013,1,Melbourne,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,19.0,,,900.0,502457.0,128M/128Q/64D,Australian Open,,85,6,14.166666666666666,12,2.0,Ekaterina Makarova,19.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,QF,W,"6-2, 6-2",https://www.wtatennis.com/players/311604/ekaterina-makarova,False,False,False,False,False,False,False,2,True,16,12,4,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,2,None|6,2,None"
3,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-01-14,2013-01-27,2013,1,Melbourne,BEL,,AU,AUS,036,009,,Oceania,Australasia,AUS,43.0,,,900.0,502457.0,128M/128Q/64D,Australian Open,,85,6,14.166666666666666,12,2.0,Kirsten Flipkens,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bel.svg,R16,W,"6-1, 6-0",https://www.wtatennis.com/players/310331/kirsten-flipkens,False,False,False,False,False,False,False,2,True,13,12,1,1,BE,BEL,056,150,Europe,Western Europe,BEL,"6,1,None|6,0,None"
4,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-01-14,2013-01-27,2013,1,Melbourne,USA,,AU,AUS,036,009,United States of America|America|USA|US,Oceania,Australasia,AUS,26.0,,,900.0,502457.0,128M/128Q/64D,Australian Open,,85,6,14.166666666666666,12,2.0,Venus Williams,25.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,R32,W,"6-1, 6-3",https://www.wtatennis.com/players/230220/venus-williams,False,False,False,False,False,False,False,2,True,16,12,4,1,US,USA,840,019,America,Northern America,USA,"6,1,None|6,3,None"
5,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-01-14,2013-01-27,2013,1,Melbourne,JPN,,AU,AUS,036,009,,Oceania,Australasia,AUS,92.0,,,900.0,502457.0,128M/128Q/64D,Australian Open,,85,6,14.166666666666666,12,2.0,Misaki Doi,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,R64,W,"6-0, 6-0",https://www.wtatennis.com/players/314237/misaki-doi,False,False,False,False,False,False,False,2,True,12,12,0,1,JP,JPN,392,142,Asia,East Asia,JPN,"6,0,None|6,0,None"
6,Australian Open,,https://www.wtatennis.com/tournaments/901/australian-open/2013,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2013-01-14,2013-01-27,2013,1,Melbourne,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,107.0,,,900.0,502457.0,128M/128Q/64D,Australian Open,,85,6,14.166666666666666,12,2.0,Olga Puchkova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,R128,W,"6-0, 6-0",https://www.wtatennis.com/players/310717/olga-puchkova,False,False,False,False,False,False,False,2,True,12,12,0,1,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,0,None|6,0,None"
1,Teb Bnp Paribas Wta Championships,,https://www.wtatennis.com/tournaments/808/wta-finals/2012,Finals,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/finals-tag.svg,2012-10-23,2012-10-28,2012,10,Istanbul,USA,,TR,TUR,792,142,United States of America|America|USA|US,Asia,Western Asia,TUR,3.0,,,1050.0,890000.0,8M/0Q/4D,Teb Bnp Paribas Wta Championships,,105,5,21.0,11,2.2,Serena Williams,3.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,F,L,"4-6, 3-6",https://www.wtatennis.com/players/230234/serena-williams,False,False,False,False,False,False,False,2,False,19,7,12,0,US,USA,840,019,America,Northern America,USA,"4,6,None|3,6,None"
2,Teb Bnp Paribas Wta Championships,,https://www.wtatennis.com/tournaments/808/wta-finals/2012,Finals,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/finals-tag.svg,2012-10-23,2012-10-28,2012,10,Istanbul,BLR,,TR,TUR,792,142,,Asia,Western Asia,TUR,1.0,,,1050.0,890000.0,8M/0Q/4D,Teb Bnp Paribas Wta Championships,,105,5,21.0,11,2.2,Victoria Azarenka,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/blr.svg,SF,W,"6-4, 6-2",https://www.wtatennis.com/players/312001/victoria-azarenka,False,False,False,False,False,False,False,2,True,18,12,6,1,BY,BLR,112,150,Europe,Eastern Europe,BLR,"6,4,None|6,2,None"
3,Teb Bnp Paribas Wta Championships,,https://www.wtatennis.com/tournaments/808/wta-finals/2012,Finals,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/finals-tag.svg,2012-10-23,2012-10-28,2012,10,Istanbul,ITA,,TR,TUR,792,142,,Asia,Western Asia,TUR,7.0,,,1050.0,890000.0,8M/0Q/4D,Teb Bnp Paribas Wta Championships,,105,5,21.0,11,2.2,Sara Errani,7.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,RR,W,"6-3, 6-2",https://www.wtatennis.com/players/310761/sara-errani,False,False,False,False,False,False,False,2,True,17,12,5,1,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,3,None|6,2,None"
4,Teb Bnp Paribas Wta Championships,,https://www.wtatennis.com/tournaments/808/wta-finals/2012,Finals,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/finals-tag.svg,2012-10-23,2012-10-28,2012,10,Istanbul,POL,,TR,TUR,792,142,,Asia,Western Asia,TUR,4.0,,,1050.0,890000.0,8M/0Q/4D,Teb Bnp Paribas Wta Championships,,105,5,21.0,11,2.2,Agnieszka Radwanska,4.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/pol.svg,RR,W,"5-7, 7-5, 7-5",https://www.wtatennis.com/players/312251/agnieszka-radwanska,False,False,False,False,False,False,False,3,False,36,19,17,1,PL,POL,616,150,Europe,Central Europe,POL,"5,7,None|7,5,None|7,5,None"
5,Teb Bnp Paribas Wta Championships,,https://www.wtatennis.com/tournaments/808/wta-finals/2012,Finals,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/finals-tag.svg,2012-10-23,2012-10-28,2012,10,Istanbul,AUS,,TR,TUR,792,142,,Asia,Western Asia,TUR,9.0,,,1050.0,890000.0,8M/0Q/4D,Teb Bnp Paribas Wta Championships,,105,5,21.0,11,2.2,Samantha Stosur,9.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,RR,W,"6-0, 6-3",https://www.wtatennis.com/players/190787/samantha-stosur,False,False,False,False,False,False,False,2,True,15,12,3,1,AU,AUS,036,009,Oceania,Australasia,AUS,"6,0,None|6,3,None"
1,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2012,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-29,2012-10-07,2012,9,Beijing,BLR,,CN,CHN,156,142,,Asia,East Asia,CHN,1.0,,,700.0,424000.0,64M/32Q/32D,China Open,,95,6,15.833333333333334,12,2.0,Victoria Azarenka,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/blr.svg,F,L,"3-6, 1-6",https://www.wtatennis.com/players/312001/victoria-azarenka,False,False,False,False,False,False,False,2,False,16,4,12,0,BY,BLR,112,150,Europe,Eastern Europe,BLR,"3,6,None|1,6,None"
2,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2012,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-29,2012-10-07,2012,9,Beijing,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,8.0,,,700.0,424000.0,64M/32Q/32D,China Open,,95,6,15.833333333333334,12,2.0,Na Li,7.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,SF,W,"6-4, 6-0",https://www.wtatennis.com/players/120330/na-li,False,False,False,False,False,False,False,2,True,16,12,4,1,CN,CHN,156,142,Asia,East Asia,CHN,"6,4,None|6,0,None"
3,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2012,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-29,2012-10-07,2012,9,Beijing,GER,,CN,CHN,156,142,,Asia,East Asia,CHN,6.0,,,700.0,424000.0,64M/32Q/32D,China Open,,95,6,15.833333333333334,12,2.0,Angelique Kerber,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,QF,W,"6-0, 3-0",https://www.wtatennis.com/players/311470/angelique-kerber,True,False,False,False,False,False,False,2,True,9,9,0,1,DE,DEU,276,150,Europe,Central Europe,GER,"6,0,None|3,0,None|Ret"
4,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2012,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-29,2012-10-07,2012,9,Beijing,SLO,,CN,CHN,156,142,,Asia,East Asia,CHN,90.0,,,700.0,424000.0,64M/32Q/32D,China Open,,95,6,15.833333333333334,12,2.0,Polona Hercog,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/slo.svg,R16,W,"6-0, 6-2",https://www.wtatennis.com/players/313968/polona-hercog,False,False,False,False,False,False,False,2,True,14,12,2,1,,,,,,,SLO,"6,0,None|6,2,None"
5,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2012,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-29,2012-10-07,2012,9,Beijing,ROU,,CN,CHN,156,142,,Asia,East Asia,CHN,29.0,,,700.0,424000.0,64M/32Q/32D,China Open,,95,6,15.833333333333334,12,2.0,Sorana Cirstea,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,R32,W,"6-2, 6-2",https://www.wtatennis.com/players/312469/sorana-cirstea,False,False,False,False,False,False,False,2,True,16,12,4,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,2,None|6,2,None"
6,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2012,Premier Mandatory,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-29,2012-10-07,2012,9,Beijing,ROU,,CN,CHN,156,142,,Asia,East Asia,CHN,47.0,,,700.0,424000.0,64M/32Q/32D,China Open,,95,6,15.833333333333334,12,2.0,Simona Halep,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,R64,W,"7-5, 7-5",https://www.wtatennis.com/players/314320/simona-halep,False,False,False,False,False,False,False,2,True,24,14,10,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"7,5,None|7,5,None"
1,Toray Pan Pacific Open,,https://www.wtatennis.com/tournaments/1056/tokyo/2012,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-23,2012-09-29,2012,9,Tokyo,AUS,,JP,JPN,392,142,,Asia,East Asia,JPN,9.0,,,225.0,44250.0,64M/32Q/16D,Toray Pan Pacific Open,,76,3,25.333333333333332,7,2.3333333333333335,Samantha Stosur,8.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,QF,L,"4-6, 6-7 (10)",https://www.wtatennis.com/players/190787/samantha-stosur,False,False,False,False,True,False,True,2,False,23,10,13,0,AU,AUS,036,009,Oceania,Australasia,AUS,"4,6,None|6,7,10"
2,Toray Pan Pacific Open,,https://www.wtatennis.com/tournaments/1056/tokyo/2012,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-23,2012-09-29,2012,9,Tokyo,CZE,,JP,JPN,392,142,,Asia,East Asia,JPN,17.0,,,225.0,44250.0,64M/32Q/16D,Toray Pan Pacific Open,,76,3,25.333333333333332,7,2.3333333333333335,Lucie Safarova,16.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,R16,W,"6-2, 7-6 (5)",https://www.wtatennis.com/players/310553/lucie-safarova,False,False,False,False,True,False,True,2,True,21,13,8,1,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|7,6,5"
3,Toray Pan Pacific Open,,https://www.wtatennis.com/tournaments/1056/tokyo/2012,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-23,2012-09-29,2012,9,Tokyo,GBR,,JP,JPN,392,142,Britain|UK|Great Britain|United Kingdom,Asia,East Asia,JPN,78.0,,,225.0,44250.0,64M/32Q/16D,Toray Pan Pacific Open,,76,3,25.333333333333332,7,2.3333333333333335,Heather Watson,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/gbr.svg,R32,W,"6-7 (7), 6-3, 6-4",https://www.wtatennis.com/players/316981/heather-watson,False,False,False,True,False,False,True,3,False,32,18,14,1,GB,GBR,826,150,Europe,Northern Europe,ENG,"6,7,7|6,3,None|6,4,None"
4,Toray Pan Pacific Open,,https://www.wtatennis.com/tournaments/1056/tokyo/2012,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2012-09-23,2012-09-29,2012,9,Tokyo,,,JP,JPN,392,142,,Asia,East Asia,JPN,,,,225.0,44250.0,64M/32Q/16D,Toray Pan Pacific Open,,76,3,25.333333333333332,7,2.3333333333333335,,,,R64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,0,,,,,,,,
1,Us Open,,https://www.wtatennis.com/tournaments/905/us-open/2012,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2012-08-27,2012-09-08,2012,8,New York,BLR,NY,US,USA,840,019,,America,Northern America,USA,1.0,,,900.0,464513.0,128M/128Q/64D,Us Open,,125,6,20.833333333333332,15,2.5,Victoria Azarenka,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/blr.svg,SF,L,"6-3, 2-6, 4-6",https://www.wtatennis.com/players/312001/victoria-azarenka,False,False,False,False,False,False,False,3,True,27,12,15,0,BY,BLR,112,150,Europe,Eastern Europe,BLR,"6,3,None|2,6,None|4,6,None"
2,Us Open,,https://www.wtatennis.com/tournaments/905/us-open/2012,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2012-08-27,2012-09-08,2012,8,New York,FRA,NY,US,USA,840,019,,America,Northern America,USA,11.0,,,900.0,464513.0,128M/128Q/64D,Us Open,,125,6,20.833333333333332,15,2.5,Marion Bartoli,11.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,QF,W,"3-6, 6-3, 6-4",https://www.wtatennis.com/players/20631/marion-bartoli,False,False,False,False,False,False,False,3,False,28,15,13,1,FR,FRA,250,150,Europe,Western Europe,FRA,"3,6,None|6,3,None|6,4,None"
