id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,custom_title,alt_titles,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type
6,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-03-05,2025-03-16,2025,3,Indian Wells,FRA,CA,US,USA,840,019,,America,Northern America,USA,70.0,1000.0,1127500.0,128M/48Q/32D,Bnp Paribas Open,,Varvara Gracheva,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/fra.svg,Round of 64,W,"7-5, 6-4",https://www.wtatennis.com/players/325836/varvara-gracheva,False,False,False,False,False,False,False,2,True,22,13,9,FR,FRA,250,150,Europe,Western Europe,FRA,"7,5,None|6,4,None",
7,Bnp Paribas Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/a1736320-dd92-4829-8aa8-846c2edef410/WTA-Tournament_Indian-Wells-2017.png?height=128,https://www.wtatennis.com/tournaments/609/indian-wells/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-03-05,2025-03-16,2025,3,Indian Wells,,CA,US,USA,840,019,,America,Northern America,USA,,1000.0,1127500.0,128M/48Q/32D,Bnp Paribas Open,,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-16,2025-02-22,2025,2,Dubai,DEN,,AE,ARE,784,142,,Asia,Western Asia,UAE,38.0,1000.0,597000.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Clara Tauson,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/den.svg,Finals,W,"7-6 (1), 6-1",https://www.wtatennis.com/players/327793/clara-tauson,False,False,False,True,False,False,True,2,True,20,13,7,DK,DNK,208,150,Europe,Northern Europe,DEN,"7,6,1|6,1,None",
2,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-16,2025-02-22,2025,2,Dubai,KAZ,,AE,ARE,784,142,,Asia,Western Asia,UAE,7.0,1000.0,597000.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Elena Rybakina,6.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/kaz.svg,Semifinals,W,"6-4, 4-6, 6-3",https://www.wtatennis.com/players/324166/elena-rybakina,False,False,False,False,False,False,False,3,True,29,16,13,KZ,KAZ,398,142,Asia,Central Asia,KAZ,"6,4,None|4,6,None|6,3,None",
3,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-16,2025-02-22,2025,2,Dubai,POL,,AE,ARE,784,142,,Asia,Western Asia,UAE,2.0,1000.0,597000.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Iga Swiatek,2.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,Quarterfinals,W,"6-3, 6-3",https://www.wtatennis.com/players/326408/iga-swiatek,False,False,False,False,False,False,False,2,True,18,12,6,PL,POL,616,150,Europe,Central Europe,POL,"6,3,None|6,3,None",
4,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-16,2025-02-22,2025,2,Dubai,USA,,AE,ARE,784,142,United States of America|America|USA|US,Asia,Western Asia,UAE,46.0,1000.0,597000.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Peyton Stearns,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 16,W,"6-1, 6-1",https://www.wtatennis.com/players/327573/peyton-stearns,False,False,False,False,False,False,False,2,True,14,12,2,US,USA,840,019,America,Northern America,USA,"6,1,None|6,1,None",
5,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-16,2025-02-22,2025,2,Dubai,CZE,,AE,ARE,784,142,,Asia,Western Asia,UAE,39.0,1000.0,597000.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Marketa Vondrousova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 32,W,"7-5, 6-0",https://www.wtatennis.com/players/323027/marketa-vondrousova,False,False,False,False,False,False,False,2,True,18,13,5,CZ,CZE,203,150,Europe,Central Europe,CZE,"7,5,None|6,0,None",
6,Dubai Duty Free Tennis Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/2aee9d91-0756-4a92-b0bb-09b8d0dd8d76/WTA-Tournament_Dubai-2017.png?height=128,https://www.wtatennis.com/tournaments/718/dubai/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-16,2025-02-22,2025,2,Dubai,ARM,,AE,ARE,784,142,,Asia,Western Asia,UAE,44.0,1000.0,597000.0,64M/32Q/32D,Dubai Duty Free Tennis Championships,,Elina Avanesyan,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/arm.svg,Round of 64,W,"6-2, 6-1",https://www.wtatennis.com/players/327620/elina-avanesyan,False,False,False,False,False,False,False,2,True,15,12,3,AM,ARM,051,142,Asia,Western Asia,ARM,"6,2,None|6,1,None",
1,Qatar Totalenergies Open 2025,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-09,2025-02-15,2025,2,Doha,SVK,,QA,QAT,634,142,,Asia,Western Asia,QAT,46.0,65.0,23500.0,64M/32Q/32D,Qatar Totalenergies Open 2025,,Rebecca Sramkova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/svk.svg,Round of 32,L,"6-3, 3-6, 5-7",https://www.wtatennis.com/players/320228/rebecca-sramkova,False,False,False,False,False,False,False,3,True,30,14,16,SK,SVK,703,150,Europe,Central Europe,SVK,"6,3,None|3,6,None|5,7,None",
2,Qatar Totalenergies Open 2025,https://photoresources.wtatennis.com/photo-resources/2026/04/16/c44d1d24-32ae-4ebe-b5e8-bd228bfb4fc8/1003_Doha_2026.png?height=128,https://www.wtatennis.com/tournaments/1003/doha/2025,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2025-02-09,2025-02-15,2025,2,Doha,USA,,QA,QAT,634,142,United States of America|America|USA|US,Asia,Western Asia,QAT,64.0,65.0,23500.0,64M/32Q/32D,Qatar Totalenergies Open 2025,,Katie Volynets,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 64,W,"4-6, 7-6 (4), 6-4",https://www.wtatennis.com/players/327391/katie-volynets,False,False,False,False,True,False,True,3,False,33,17,16,US,USA,840,019,America,Northern America,USA,"4,6,None|7,6,4|6,4,None",
1,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2025,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-01-12,2025-01-26,2025,1,Melbourne,BLR,,AU,AUS,036,009,,Oceania,Australasia,AUS,1.0,240.0,265093.0,128M/128Q/64D,Australian Open,,Aryna Sabalenka,1.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Round of 16,L,"1-6, 2-6",https://www.wtatennis.com/players/320760/aryna-sabalenka,False,False,False,False,False,False,False,2,False,15,3,12,BY,BLR,112,150,Europe,Eastern Europe,BLR,"1,6,None|2,6,None",
2,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2025,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-01-12,2025-01-26,2025,1,Melbourne,POL,,AU,AUS,036,009,,Oceania,Australasia,AUS,26.0,240.0,265093.0,128M/128Q/64D,Australian Open,,Magdalena Frech,23.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,Round of 32,W,"6-2, 1-6, 6-2",https://www.wtatennis.com/players/320277/magdalena-frech,False,False,False,False,False,False,False,3,True,23,13,10,PL,POL,616,150,Europe,Central Europe,POL,"6,2,None|1,6,None|6,2,None",
3,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2025,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-01-12,2025-01-26,2025,1,Melbourne,JPN,,AU,AUS,036,009,,Oceania,Australasia,AUS,63.0,240.0,265093.0,128M/128Q/64D,Australian Open,,Moyuka Uchijima,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/jpn.svg,Round of 64,W,"6-4, 3-6, 7-6 (8)",https://www.wtatennis.com/players/327241/moyuka-uchijima,False,False,False,False,False,True,True,3,True,32,16,16,JP,JPN,392,142,Asia,East Asia,JPN,"6,4,None|3,6,None|7,6,8",
4,Australian Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/6b041ce4-8b08-4fff-be75-89d1c452c157/WTA-Tournament_Australian-Open.png?height=128,https://www.wtatennis.com/tournaments/901/australian-open/2025,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2025-01-12,2025-01-26,2025,1,Melbourne,CZE,,AU,AUS,036,009,,Oceania,Australasia,AUS,43.0,240.0,265093.0,128M/128Q/64D,Australian Open,,Marie Bouzkova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 128,W,"6-3, 6-3",https://www.wtatennis.com/players/320983/marie-bouzkova,False,False,False,False,False,False,False,2,True,18,12,6,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|6,3,None",
1,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2025,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-12-29,2025-01-05,2025,12,Brisbane,BLR,,AU,AUS,036,009,,Oceania,Australasia,AUS,1.0,195.0,69950.0,64M/24Q/16D,Brisbane International Presented By Evie,,Aryna Sabalenka,1.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/blr.svg,Semifinals,L,"3-6, 2-6",https://www.wtatennis.com/players/320760/aryna-sabalenka,False,False,False,False,False,False,False,2,False,17,5,12,BY,BLR,112,150,Europe,Eastern Europe,BLR,"3,6,None|2,6,None",
2,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2025,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-12-29,2025-01-05,2025,12,Brisbane,TUN,,AU,AUS,036,009,,Oceania,Australasia,AUS,42.0,195.0,69950.0,64M/24Q/16D,Brisbane International Presented By Evie,,Ons Jabeur,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/tun.svg,Quarterfinals,W,"6-4, 7-6 (2)",https://www.wtatennis.com/players/316847/ons-jabeur,False,False,False,False,True,False,True,2,True,23,13,10,TN,TUN,788,002,Africa,North Africa,TUN,"6,4,None|7,6,2",
3,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2025,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-12-29,2025-01-05,2025,12,Brisbane,CZE,,AU,AUS,036,009,,Oceania,Australasia,AUS,26.0,195.0,69950.0,64M/24Q/16D,Brisbane International Presented By Evie,,Linda Noskova,12.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 16,W,"6-3, 6-0",https://www.wtatennis.com/players/329668/linda-noskova,False,False,False,False,False,False,False,2,True,15,12,3,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,3,None|6,0,None",
4,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2025,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-12-29,2025-01-05,2025,12,Brisbane,RUS,,AU,AUS,036,009,,Oceania,Australasia,AUS,77.0,195.0,69950.0,64M/24Q/16D,Brisbane International Presented By Evie,,Anna Blinkova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,Round of 32,W,"6-4, 6-4",https://www.wtatennis.com/players/324267/anna-blinkova,False,False,False,False,False,False,False,2,True,20,12,8,RU,RUS,643,150,Europe,Eastern Europe,RUS,"6,4,None|6,4,None",
5,Brisbane International Presented By Evie,,https://www.wtatennis.com/tournaments/800/brisbane/2025,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2025-12-29,2025-01-05,2025,12,Brisbane,,,AU,AUS,036,009,,Oceania,Australasia,AUS,,195.0,69950.0,64M/24Q/16D,Brisbane International Presented By Evie,,,,,Round of 64,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Ningbo Open,,https://www.wtatennis.com/tournaments/2092/ningbo/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-10-14,2024-10-20,2024,10,Ningbo,AUS,,CN,CHN,156,142,,Asia,East Asia,CHN,11.0,325.0,87655.0,32M/24Q/16D,Ningbo Open,,Daria Kasatkina,5.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/aus.svg,Finals,L,"0-6, 6-4, 4-6",https://www.wtatennis.com/players/322082/daria-kasatkina,False,False,False,False,False,False,False,3,False,26,10,16,AU,AUS,036,009,Oceania,Australasia,AUS,"0,6,None|6,4,None|4,6,None",
2,Ningbo Open,,https://www.wtatennis.com/tournaments/2092/ningbo/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-10-14,2024-10-20,2024,10,Ningbo,CZE,,CN,CHN,156,142,,Asia,East Asia,CHN,30.0,325.0,87655.0,32M/24Q/16D,Ningbo Open,,Karolina Muchova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Semifinals,W,"6-2, 1-0",https://www.wtatennis.com/players/322191/karolina-muchova,True,False,False,False,False,False,False,2,True,9,7,2,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|1,0,None|Ret",
3,Ningbo Open,,https://www.wtatennis.com/tournaments/2092/ningbo/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-10-14,2024-10-20,2024,10,Ningbo,CZE,,CN,CHN,156,142,,Asia,East Asia,CHN,13.0,325.0,87655.0,32M/24Q/16D,Ningbo Open,,Barbora Krejcikova,4.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Quarterfinals,W,"7-65, 3-2",https://www.wtatennis.com/players/318314/barbora-krejcikova,True,False,False,True,False,False,True,2,True,77,10,67,CZ,CZE,203,150,Europe,Central Europe,CZE,"7,65,None|3,2,None|Ret",
4,Ningbo Open,,https://www.wtatennis.com/tournaments/2092/ningbo/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-10-14,2024-10-20,2024,10,Ningbo,GER,,CN,CHN,156,142,,Asia,East Asia,CHN,129.0,325.0,87655.0,32M/24Q/16D,Ningbo Open,,Tamara Korpatsch,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ger.svg,Round of 16,W,"6-0, 6-4",https://www.wtatennis.com/players/319571/tamara-korpatsch,False,False,False,False,False,False,False,2,True,16,12,4,DE,DEU,276,150,Europe,Central Europe,GER,"6,0,None|6,4,None",
5,Ningbo Open,,https://www.wtatennis.com/tournaments/2092/ningbo/2024,WTA 500,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/500k-tag.svg,2024-10-14,2024-10-20,2024,10,Ningbo,USA,,CN,CHN,156,142,United States of America|America|USA|US,Asia,East Asia,CHN,161.0,325.0,87655.0,32M/24Q/16D,Ningbo Open,,Varvara Lepchenko,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 32,W,"6-2, 6-0",https://www.wtatennis.com/players/120420/varvara-lepchenko,False,False,False,False,False,False,False,2,True,14,12,2,US,USA,840,019,America,Northern America,USA,"6,2,None|6,0,None",
1,Dongfeng Voyah · Wuhan Open,,https://www.wtatennis.com/tournaments/1075/wuhan/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-10-07,2024-10-13,2024,10,Wuhan,RUS,,CN,CHN,156,142,,Asia,East Asia,CHN,70.0,65.0,20714.0,64M/32Q/32D,Dongfeng Voyah · Wuhan Open,,Erika Andreeva,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rus.svg,Round of 32,L,"3-6, 1-6",https://www.wtatennis.com/players/330151/erika-andreeva,False,False,False,False,False,False,False,2,False,16,4,12,RU,RUS,643,150,Europe,Eastern Europe,RUS,"3,6,None|1,6,None",
2,Dongfeng Voyah · Wuhan Open,,https://www.wtatennis.com/tournaments/1075/wuhan/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-10-07,2024-10-13,2024,10,Wuhan,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,99.0,65.0,20714.0,64M/32Q/32D,Dongfeng Voyah · Wuhan Open,,Xiyu Wang,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/chn.svg,Round of 64,W,"7-6 (5), 6-3",https://www.wtatennis.com/players/326160/xiyu-wang,False,False,False,True,False,False,True,2,True,22,13,9,CN,CHN,156,142,Asia,East Asia,CHN,"7,6,5|6,3,None",
1,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-09-25,2024-10-06,2024,9,Beijing,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,7.0,215.0,185000.0,128M/48Q/32D,China Open,,Qinwen Zheng,5.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/chn.svg,Quarterfinals,L,"7-5, 0-6, 4-6",https://www.wtatennis.com/players/328120/qinwen-zheng,False,False,False,False,False,False,False,3,True,28,11,17,CN,CHN,156,142,Asia,East Asia,CHN,"7,5,None|0,6,None|4,6,None",
2,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-09-25,2024-10-06,2024,9,Beijing,POL,,CN,CHN,156,142,,Asia,East Asia,CHN,45.0,215.0,185000.0,128M/48Q/32D,China Open,,Magda Linette,31.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,Round of 16,W,"6-1, 6-3",https://www.wtatennis.com/players/315130/magda-linette,False,False,False,False,False,False,False,2,True,16,12,4,PL,POL,616,150,Europe,Central Europe,POL,"6,1,None|6,3,None",
3,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-09-25,2024-10-06,2024,9,Beijing,CRO,,CN,CHN,156,142,,Asia,East Asia,CHN,20.0,215.0,185000.0,128M/48Q/32D,China Open,,Donna Vekic,16.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cro.svg,Round of 32,W,"3-6, 6-4, 6-4",https://www.wtatennis.com/players/318516/donna-vekic,False,False,False,False,False,False,False,3,False,29,15,14,HR,HRV,191,150,Europe,Southeastern Europe,CRO,"3,6,None|6,4,None|6,4,None",
4,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-09-25,2024-10-06,2024,9,Beijing,ROU,,CN,CHN,156,142,,Asia,East Asia,CHN,103.0,215.0,185000.0,128M/48Q/32D,China Open,,Irina-Camelia Begu,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/rou.svg,Round of 64,W,"6-7 (5), 6-1, 6-1",https://www.wtatennis.com/players/313169/irina-camelia-begu,False,False,False,True,False,False,True,3,False,27,18,9,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,7,5|6,1,None|6,1,None",
5,China Open,,https://www.wtatennis.com/tournaments/1020/beijing/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-09-25,2024-10-06,2024,9,Beijing,,,CN,CHN,156,142,,Asia,East Asia,CHN,,215.0,185000.0,128M/48Q/32D,China Open,,,,,Round of 128,,Bye,,False,False,True,False,False,False,False,0,False,0,0,0,,,,,,,,,
1,Us Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-08-26,2024-09-08,2024,8,New York,USA,NY,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,59.0,70.0,140000.0,128M/128Q/64D,Us Open,,Ashlyn Krueger,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 64,L,"1-6, 4-6",https://www.wtatennis.com/players/329409/ashlyn-krueger,False,False,False,False,False,False,False,2,False,17,5,12,US,USA,840,019,America,Northern America,USA,"1,6,None|4,6,None",
2,Us Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2024,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/gs-tag.svg,2024-08-26,2024-09-08,2024,8,New York,COL,NY,US,USA,840,019,,America,Northern America,USA,82.0,70.0,140000.0,128M/128Q/64D,Us Open,,Camila Osorio,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/col.svg,Round of 128,W,"6-2, 7-6 (4)",https://www.wtatennis.com/players/325898/camila-osorio,False,False,False,False,True,False,True,2,True,21,13,8,CO,COL,170,019,America,Northern South America,COL,"6,2,None|7,6,4",
1,Cincinnati Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-08-13,2024-08-19,2024,8,Cincinnati,POL,OH,US,USA,840,019,,America,Northern America,USA,1.0,215.0,72965.0,64M/32Q/32D,Cincinnati Open,,Iga Swiatek,1.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,Quarterfinals,L,"6-4, 3-6, 5-7",https://www.wtatennis.com/players/326408/iga-swiatek,False,False,False,False,False,False,False,3,True,31,14,17,PL,POL,616,150,Europe,Central Europe,POL,"6,4,None|3,6,None|5,7,None",
2,Cincinnati Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-08-13,2024-08-19,2024,8,Cincinnati,ITA,OH,US,USA,840,019,,America,Northern America,USA,5.0,215.0,72965.0,64M/32Q/32D,Cincinnati Open,,Jasmine Paolini,5.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/ita.svg,Round of 16,W,"3-6, 6-3, 6-2",https://www.wtatennis.com/players/319280/jasmine-paolini,False,False,False,False,False,False,False,3,False,26,15,11,IT,ITA,380,150,Europe,Southern Europe,ITA,"3,6,None|6,3,None|6,2,None",
3,Cincinnati Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-08-13,2024-08-19,2024,8,Cincinnati,CZE,OH,US,USA,840,019,,America,Northern America,USA,45.0,215.0,72965.0,64M/32Q/32D,Cincinnati Open,,Karolina Pliskova,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/cze.svg,Round of 32,W,"6-2, 6-3",https://www.wtatennis.com/players/313974/karolina-pliskova,False,False,False,False,False,False,False,2,True,17,12,5,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,3,None",
4,Cincinnati Open,,https://www.wtatennis.com/tournaments/1017/cincinnati/2024,WTA 1000,Hard,https://www.wtatennis.com/resources/v7.46.6/i/elements/1000k-tag.svg,2024-08-13,2024-08-19,2024,8,Cincinnati,USA,OH,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,13.0,215.0,72965.0,64M/32Q/32D,Cincinnati Open,,Emma Navarro,11.0,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/usa.svg,Round of 64,W,"6-2, 6-2",https://www.wtatennis.com/players/325410/emma-navarro,False,False,False,False,False,False,False,2,True,16,12,4,US,USA,840,019,America,Northern America,USA,"6,2,None|6,2,None",
1,Olympics Tennis Event,,https://www.wtatennis.com/tournaments/650/olympics/2024,OLYMPICS,Clay,,2024-07-27,2024-08-04,2024,7,Paris,POL,,FR,FRA,250,150,,Europe,Western Europe,FRA,48.0,,,64M/0Q/32D,Olympics Tennis Event,,Magda Linette,,https://www.wtatennis.com/resources/v7.46.6/i/elements/flags/pol.svg,Round of 64,L,"3-6, 4-6",https://www.wtatennis.com/players/315130/magda-linette,False,False,False,False,False,False,False,2,False,19,7,12,PL,POL,616,150,Europe,Central Europe,POL,"3,6,None|4,6,None",
