id,title,logo,url,level,surface,level_logo,start_date,end_date,year,month,city,country,state,tour_code_alpha_2,tour_code_alpha_3,tour_country_code_m49,tour_region_code,alternative_name,tour_region,tour_subregion,tour_fifa,rank,points_gain,prize_money,draw,name,seed,flag,round,win_loss,score,url_profile,retired,walkover,bye,first_set_tiebreak,second_set_tiebreak,third_set_tiebreak,has_tiebreak,number_of_sets,first_set_won,total_games,winner_games,loser_games,code_alpha_2,code_alpha_3,country_code_m49,region_code,region,subregion,fifa,splitted_score,entry_type
3,BGL BNP Paribas Luxembourg Open,,https://www.wtatennis.com/tournaments/300/luxembourg/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-10-14,2019-10-20,2019,10,Luxembourg,CZE,,LU,LUX,442,150,,Europe,Western Europe,LUX,247.0,110.0,11300.0,32M/32Q/16D,Denisa Satralova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Round of 16,W,"6-2, 6-1",https://www.wtatennis.com/players/316550/denisa-satralova,False,False,False,False,False,False,False,2,True,15,12,3,CZ,CZE,203,150,Europe,Central Europe,CZE,"6,2,None|6,1,None",
4,BGL BNP Paribas Luxembourg Open,,https://www.wtatennis.com/tournaments/300/luxembourg/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-10-14,2019-10-20,2019,10,Luxembourg,FRA,,LU,LUX,442,150,,Europe,Western Europe,LUX,150.0,110.0,11300.0,32M/32Q/16D,Chloe Paquet,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/fra.svg,Round of 32,W,"6-2, 7-6 (2)",https://www.wtatennis.com/players/318839/chloe-paquet,False,False,False,False,True,False,True,2,True,21,13,8,FR,FRA,250,150,Europe,Western Europe,FRA,"6,2,None|7,6,2",
1,Upper Austria Ladies Linz,,https://www.wtatennis.com/tournaments/528/linz/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-10-07,2019-10-13,2019,10,Linz,LAT,,AT,AUT,040,150,,Europe,Central Europe,AUT,72.0,60.0,6175.0,32M/32Q/16D,Jelena Ostapenko,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/lat.svg,Quarterfinals,L,"5-7, 1-6",https://www.wtatennis.com/players/319939/jelena-ostapenko,False,False,False,False,False,False,False,2,False,19,6,13,,,,,,,LAT,"5,7,None|1,6,None",
2,Upper Austria Ladies Linz,,https://www.wtatennis.com/tournaments/528/linz/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-10-07,2019-10-13,2019,10,Linz,GER,,AT,AUT,040,150,,Europe,Central Europe,AUT,166.0,60.0,6175.0,32M/32Q/16D,Anna-Lena Friedsam,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ger.svg,Round of 16,W,"6-3, 5-7, 6-4",https://www.wtatennis.com/players/319091/anna-lena-friedsam,False,False,False,False,False,False,False,3,True,31,17,14,DE,DEU,276,150,Europe,Central Europe,GER,"6,3,None|5,7,None|6,4,None",
3,Upper Austria Ladies Linz,,https://www.wtatennis.com/tournaments/528/linz/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-10-07,2019-10-13,2019,10,Linz,SRB,,AT,AUT,040,150,,Europe,Central Europe,AUT,98.0,60.0,6175.0,32M/32Q/16D,Nina Stojanovic,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/srb.svg,Round of 32,W,"7-6 (5), 6-2",https://www.wtatennis.com/players/319709/nina-stojanovic,False,False,False,True,False,False,True,2,True,21,13,8,RS,SRB,688,150,Europe,Southeastern Europe,SRB,"7,6,5|6,2,None",
1,2019 Dongfeng Motor Wuhan Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/63ef78ed-e027-4a3c-ba3b-2fb29fa7d08a/WTA-Tournament_Wuhan-2024.png?height=128,https://www.wtatennis.com/tournaments/1075/wuhan/2019,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2019-09-22,2019-09-28,2019,9,Wuhan,BLR,,CN,CHN,156,142,,Asia,East Asia,CHN,14.0,190.0,59960.0,64M/32Q/32D,Aryna Sabalenka,9.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/blr.svg,Quarterfinals,L,"3-6, 6-1, 1-6",https://www.wtatennis.com/players/320760/aryna-sabalenka,False,False,False,False,False,False,False,3,False,23,10,13,BY,BLR,112,150,Europe,Eastern Europe,BLR,"3,6,None|6,1,None|1,6,None",W
2,2019 Dongfeng Motor Wuhan Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/63ef78ed-e027-4a3c-ba3b-2fb29fa7d08a/WTA-Tournament_Wuhan-2024.png?height=128,https://www.wtatennis.com/tournaments/1075/wuhan/2019,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2019-09-22,2019-09-28,2019,9,Wuhan,ROU,,CN,CHN,156,142,,Asia,East Asia,CHN,6.0,190.0,59960.0,64M/32Q/32D,Simona Halep,4.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,Round of 16,W,5-4,https://www.wtatennis.com/players/314320/simona-halep,True,False,False,False,False,False,False,1,False,9,5,4,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"5,4,None|Ret",W
3,2019 Dongfeng Motor Wuhan Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/63ef78ed-e027-4a3c-ba3b-2fb29fa7d08a/WTA-Tournament_Wuhan-2024.png?height=128,https://www.wtatennis.com/tournaments/1075/wuhan/2019,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2019-09-22,2019-09-28,2019,9,Wuhan,TUN,,CN,CHN,156,142,,Asia,East Asia,CHN,54.0,190.0,59960.0,64M/32Q/32D,Ons Jabeur,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/tun.svg,Round of 32,W,"6-1, 6-7 (3), 6-2",https://www.wtatennis.com/players/316847/ons-jabeur,False,False,False,False,True,False,True,3,True,28,18,10,TN,TUN,788,002,Africa,North Africa,TUN,"6,1,None|6,7,3|6,2,None",W
4,2019 Dongfeng Motor Wuhan Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/63ef78ed-e027-4a3c-ba3b-2fb29fa7d08a/WTA-Tournament_Wuhan-2024.png?height=128,https://www.wtatennis.com/tournaments/1075/wuhan/2019,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2019-09-22,2019-09-28,2019,9,Wuhan,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,108.0,190.0,59960.0,64M/32Q/32D,Lin Zhu,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Round of 64,W,"7-5, 2-6, 6-0",https://www.wtatennis.com/players/317306/lin-zhu,False,False,False,False,False,False,False,3,True,26,15,11,CN,CHN,156,142,Asia,East Asia,CHN,"7,5,None|2,6,None|6,0,None",W
1,Guangzhou International Women's Open,,https://www.wtatennis.com/tournaments/1023/guangzhou/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-09-16,2019-09-21,2019,9,Guangzhou,CZE,,CN,CHN,156,142,,Asia,East Asia,CHN,38.0,1.0,3026.0,32M/32Q/16D,Katerina Siniakova,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Round of 32,L,"1-6, 1-3",https://www.wtatennis.com/players/320301/katerina-siniakova,True,False,False,False,False,False,False,2,False,11,2,9,CZ,CZE,203,150,Europe,Central Europe,CZE,"1,6,None|1,3,None|Ret",
1,Jiangxi Open,,https://www.wtatennis.com/tournaments/1077/jiujiang/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-09-09,2019-09-15,2019,9,Nanchang,SWE,,CN,CHN,156,142,,Asia,East Asia,CHN,78.0,180.0,21400.0,32M/32Q/16D,Rebecca Peterson,5.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/swe.svg,Finals,L,"2-6, 0-6",https://www.wtatennis.com/players/317771/rebecca-peterson,False,False,False,False,False,False,False,2,False,14,2,12,SE,SWE,752,150,Europe,Northern Europe,SWE,"2,6,None|0,6,None",
2,Jiangxi Open,,https://www.wtatennis.com/tournaments/1077/jiujiang/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-09-09,2019-09-15,2019,9,Nanchang,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,132.0,180.0,21400.0,32M/32Q/16D,Shuai Peng,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Semifinals,W,"6-1, 3-6, 6-2",https://www.wtatennis.com/players/160471/shuai-peng,False,False,False,False,False,False,False,3,True,24,15,9,CN,CHN,156,142,Asia,East Asia,CHN,"6,1,None|3,6,None|6,2,None",
3,Jiangxi Open,,https://www.wtatennis.com/tournaments/1077/jiujiang/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-09-09,2019-09-15,2019,9,Nanchang,SUI,,CN,CHN,156,142,,Asia,East Asia,CHN,76.0,180.0,21400.0,32M/32Q/16D,Viktorija Golubic,6.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/sui.svg,Quarterfinals,W,"6-4, 3-6, 7-5",https://www.wtatennis.com/players/316296/viktorija-golubic,False,False,False,False,False,False,False,3,True,31,16,15,CH,CHE,756,150,Europe,Central Europe,SUI,"6,4,None|3,6,None|7,5,None",
4,Jiangxi Open,,https://www.wtatennis.com/tournaments/1077/jiujiang/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-09-09,2019-09-15,2019,9,Nanchang,CHN,,CN,CHN,156,142,,Asia,East Asia,CHN,176.0,180.0,21400.0,32M/32Q/16D,Xinyu Wang,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Round of 16,W,"7-6 (4), 6-2",https://www.wtatennis.com/players/326376/xinyu-wang,False,False,False,True,False,False,True,2,True,21,13,8,CN,CHN,156,142,Asia,East Asia,CHN,"7,6,4|6,2,None",
5,Jiangxi Open,,https://www.wtatennis.com/tournaments/1077/jiujiang/2019,International,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-09-09,2019-09-15,2019,9,Nanchang,IND,,CN,CHN,156,142,,Asia,East Asia,CHN,192.0,180.0,21400.0,32M/32Q/16D,Ankita Raina,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ind.svg,Round of 32,W,"6-2, 4-6, 6-3",https://www.wtatennis.com/players/317164/ankita-raina,False,False,False,False,False,False,False,3,True,27,16,11,IN,IND,356,142,Asia,South Asia,IND,"6,2,None|4,6,None|6,3,None",
1,2019 US OPEN TENNIS CHAMPIONSHIPS,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-08-26,2019-09-07,2019,8,New York,CZE,NY,US,USA,840,019,,America,Northern America,USA,44.0,40.0,58000.0,128M/128Q/64D,Karolina Muchova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Round of 128,L,"4-6, 4-6",https://www.wtatennis.com/players/322191/karolina-muchova,False,False,False,False,False,False,False,2,False,20,8,12,CZ,CZE,203,150,Europe,Central Europe,CZE,"4,6,None|4,6,None",Q
2,2019 US OPEN TENNIS CHAMPIONSHIPS,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-08-26,2019-09-07,2019,8,New York,AUS,NY,US,USA,840,019,,America,Northern America,USA,189.0,40.0,58000.0,128M/128Q/64D,Lizette Cabrera,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Qualifying R3 Qual. R3,W,"7-6 (5), 6-3",https://www.wtatennis.com/players/320013/lizette-cabrera,False,False,False,True,False,False,True,2,True,22,13,9,AU,AUS,036,009,Oceania,Australasia,AUS,"7,6,5|6,3,None",Q
3,2019 US OPEN TENNIS CHAMPIONSHIPS,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-08-26,2019-09-07,2019,8,New York,AUS,NY,US,USA,840,019,,America,Northern America,USA,224.0,40.0,58000.0,128M/128Q/64D,Arina Rodionova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Qualifying R2 Qual. R2,W,"6-2, 6-1",https://www.wtatennis.com/players/312413/arina-rodionova,False,False,False,False,False,False,False,2,True,15,12,3,AU,AUS,036,009,Oceania,Australasia,AUS,"6,2,None|6,1,None",Q
4,2019 US OPEN TENNIS CHAMPIONSHIPS,https://photoresources.wtatennis.com/photo-resources/2026/04/16/8d0a3d41-7b45-434b-a75b-b7d2eb0922b4/WTA-Tournament_US-Open.png?height=128,https://www.wtatennis.com/tournaments/905/us-open/2019,Grand Slam,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-08-26,2019-09-07,2019,8,New York,USA,NY,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,461.0,40.0,58000.0,128M/128Q/64D,Emma Navarro,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Qualifying R1 Qual. R1,W,"6-1, 6-1",https://www.wtatennis.com/players/325410/emma-navarro,False,False,False,False,False,False,False,2,True,14,12,2,US,USA,840,019,America,Northern America,USA,"6,1,None|6,1,None",Q
1,Western & Southern Open,https://photoresources.wtatennis.com/photo-resources/2026/04/16/77288aaf-4c7f-4b8e-86f6-315c2ef872c5/WTA-Tournament_Cincinnati-2024.png?height=128,https://www.wtatennis.com/tournaments/1017/cincinnati/2019,Premier 5,Hard,https://www.wtatennis.com/resources/v7.42.0/i/elements/1000k-tag.svg,2019-08-12,2019-08-18,2019,8,Cincinnati,USA,OH,US,USA,840,019,United States of America|America|USA|US,America,Northern America,USA,486.0,1.0,3090.0,64M/32Q/32D,Bethanie Mattek-Sands,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Qualifying R1 Qual. R1,L,"3-6, 2-6",https://www.wtatennis.com/players/130713/bethanie-mattek-sands,False,False,False,False,False,False,False,2,False,17,5,12,US,USA,840,019,America,Northern America,USA,"3,6,None|2,6,None",
1,Baltic Open,,https://www.wtatennis.com/tournaments/2006/jurmala/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-22,2019-07-28,2019,7,Jurmala,USA,,LV,LVA,428,150,United States of America|America|USA|US,Europe,Northern Europe,LVA,74.0,30.0,3400.0,32M/32Q/16D,Bernarda Pera,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 16,L,"6-4, 0-6, 2-6",https://www.wtatennis.com/players/317708/bernarda-pera,False,False,False,False,False,False,False,3,True,24,8,16,US,USA,840,019,America,Northern America,USA,"6,4,None|0,6,None|2,6,None",
2,Baltic Open,,https://www.wtatennis.com/tournaments/2006/jurmala/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-22,2019-07-28,2019,7,Jurmala,CHN,,LV,LVA,428,150,,Europe,Northern Europe,LVA,154.0,30.0,3400.0,32M/32Q/16D,Xinyun Han,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/chn.svg,Round of 32,W,"6-1, 6-2",https://www.wtatennis.com/players/312636/xinyun-han,False,False,False,False,False,False,False,2,True,15,12,3,CN,CHN,156,142,Asia,East Asia,CHN,"6,1,None|6,2,None",
1,BRD Bucharest Open,,https://www.wtatennis.com/tournaments/1079/bucharest/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-15,2019-07-21,2019,7,Bucharest,ROU,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,9999.0,280.0,43000.0,32M/32Q/16D,Patricia Maria Tig,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,Finals,W,"6-2, 6-0",https://www.wtatennis.com/players/317171/patricia-maria-tig,False,False,False,False,False,False,False,2,True,14,12,2,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,2,None|6,0,None",
2,BRD Bucharest Open,,https://www.wtatennis.com/tournaments/1079/bucharest/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-15,2019-07-21,2019,7,Bucharest,ITA,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,211.0,280.0,43000.0,32M/32Q/16D,Martina Di Giuseppe,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ita.svg,Semifinals,W,"6-3, 6-2",https://www.wtatennis.com/players/313082/martina-di-giuseppe,False,False,False,False,False,False,False,2,True,17,12,5,IT,ITA,380,150,Europe,Southern Europe,ITA,"6,3,None|6,2,None",
3,BRD Bucharest Open,,https://www.wtatennis.com/tournaments/1079/bucharest/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-15,2019-07-21,2019,7,Bucharest,SVK,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,54.0,280.0,43000.0,32M/32Q/16D,Viktoria Hruncakova,2.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/svk.svg,Quarterfinals,W,"7-6 (4), 6-3",https://www.wtatennis.com/players/322277/viktoria-hruncakova,False,False,False,True,False,False,True,2,True,22,13,9,SK,SVK,703,150,Europe,Central Europe,SVK,"7,6,4|6,3,None",
4,BRD Bucharest Open,,https://www.wtatennis.com/tournaments/1079/bucharest/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-15,2019-07-21,2019,7,Bucharest,ROU,,RO,ROU,642,150,,Europe,Southeastern Europe,ROU,210.0,280.0,43000.0,32M/32Q/16D,Jaqueline  Cristian,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rou.svg,Round of 16,W,"6-1, 6-0",https://www.wtatennis.com/players/320319/jaqueline-cristian,False,False,False,False,False,False,False,2,True,13,12,1,RO,ROU,642,150,Europe,Southeastern Europe,ROU,"6,1,None|6,0,None",
5,BRD Bucharest Open,,https://www.wtatennis.com/tournaments/1079/bucharest/2019,International,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-07-15,2019-07-21,2019,7,Bucharest,ESP,,RO,ROU,642,150,Kingdom of Spain,Europe,Southeastern Europe,ROU,116.0,280.0,43000.0,32M/32Q/16D,Paula Badosa,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/esp.svg,Round of 32,W,"7-5, 7-6 (4)",https://www.wtatennis.com/players/320124/paula-badosa,False,False,False,False,True,False,True,2,True,25,14,11,ES,ESP,724,150,Europe,Southern Europe,ESP,"7,5,None|7,6,4",
1,"Swedish Open, Bastad Sweden",,https://www.wtatennis.com/tournaments/2003/bastad-125/2019,125K,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/125k-tag.svg,2019-07-08,2019-07-14,2019,7,Bastad,JPN,,SE,SWE,752,150,,Europe,Northern Europe,SWE,,15.0,2325.0,32M/0Q/16D,Misaki Doi,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/jpn.svg,Round of 16,L,"6-4, 4-6, 4-6",https://www.wtatennis.com/players/314237/misaki-doi,False,False,False,False,False,False,False,3,True,30,14,16,JP,JPN,392,142,Asia,East Asia,JPN,"6,4,None|4,6,None|4,6,None",
2,"Swedish Open, Bastad Sweden",,https://www.wtatennis.com/tournaments/2003/bastad-125/2019,125K,Clay,https://www.wtatennis.com/resources/v7.42.0/i/elements/125k-tag.svg,2019-07-08,2019-07-14,2019,7,Bastad,DEN,,SE,SWE,752,150,,Europe,Northern Europe,SWE,,15.0,2325.0,32M/0Q/16D,Clara Tauson,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/den.svg,Round of 32,W,"6-4, 7-6 (5)",https://www.wtatennis.com/players/327793/clara-tauson,False,False,False,False,True,False,True,2,True,23,13,10,DK,DNK,208,150,Europe,Northern Europe,DEN,"6,4,None|7,6,5",
1,The Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2019,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-07-01,2019-07-14,2019,7,Wimbledon,RUS,,GB,GBR,826,150,,Europe,Northern Europe,ENG,141.0,30.0,29120.0,128M/128Q/64D,Varvara Flink,28.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/rus.svg,Qualifying R3 Qual. R3,L,"3-6, 6-4, 6-8",https://www.wtatennis.com/players/318913/varvara-flink,False,False,False,False,False,False,False,3,False,33,15,18,RU,RUS,643,150,Europe,Eastern Europe,RUS,"3,6,None|6,4,None|6,8,None",
2,The Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2019,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-07-01,2019-07-14,2019,7,Wimbledon,NED,,GB,GBR,826,150,,Europe,Northern Europe,ENG,164.0,30.0,29120.0,128M/128Q/64D,Richel Hogenkamp,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ned.svg,Qualifying R2 Qual. R2,W,"6-3, 6-0",https://www.wtatennis.com/players/317263/richel-hogenkamp,False,False,False,False,False,False,False,2,True,15,12,3,NL,NLD,528,150,Europe,Western Europe,NED,"6,3,None|6,0,None",
3,The Championships,https://photoresources.wtatennis.com/photo-resources/2026/04/16/d29814e6-6e80-4015-b680-9a7f3cb065c3/WTA-Tournament_Wimbledon.png?height=128,https://www.wtatennis.com/tournaments/904/wimbledon/2019,Grand Slam,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/gs-tag.svg,2019-07-01,2019-07-14,2019,7,Wimbledon,AUS,,GB,GBR,826,150,,Europe,Northern Europe,ENG,194.0,30.0,29120.0,128M/128Q/64D,Ellen Perez,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/aus.svg,Qualifying R1 Qual. R1,W,"6-1, 6-4",https://www.wtatennis.com/players/319960/ellen-perez,False,False,False,False,False,False,False,2,True,17,12,5,AU,AUS,036,009,Oceania,Australasia,AUS,"6,1,None|6,4,None",
1,Libema Open,,https://www.wtatennis.com/tournaments/822/s-hertogenbosch/2019,International,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-06-10,2019-06-16,2019,6,'S-Hertogenbosch,NED,,NL,NLD,528,150,,Europe,Western Europe,NED,4.0,128.0,11500.0,32M/32Q/16D,Kiki Bertens,1.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/ned.svg,Semifinals,L,"4-6, 4-6",https://www.wtatennis.com/players/314584/kiki-bertens,False,False,False,False,False,False,False,2,False,20,8,12,NL,NLD,528,150,Europe,Western Europe,NED,"4,6,None|4,6,None",Q
2,Libema Open,,https://www.wtatennis.com/tournaments/822/s-hertogenbosch/2019,International,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-06-10,2019-06-16,2019,6,'S-Hertogenbosch,BEL,,NL,NLD,528,150,,Europe,Western Europe,NED,69.0,128.0,11500.0,32M/32Q/16D,Kirsten Flipkens,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bel.svg,Quarterfinals,W,"6-4, 6-4",https://www.wtatennis.com/players/310331/kirsten-flipkens,False,False,False,False,False,False,False,2,True,20,12,8,BE,BEL,056,150,Europe,Western Europe,BEL,"6,4,None|6,4,None",Q
3,Libema Open,,https://www.wtatennis.com/tournaments/822/s-hertogenbosch/2019,International,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-06-10,2019-06-16,2019,6,'S-Hertogenbosch,BEL,,NL,NLD,528,150,,Europe,Western Europe,NED,55.0,128.0,11500.0,32M/32Q/16D,Alison Van Uytvanck,9.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/bel.svg,Round of 16,W,"6-3, 6-4",https://www.wtatennis.com/players/317819/alison-van-uytvanck,False,False,False,False,False,False,False,2,True,19,12,7,BE,BEL,056,150,Europe,Western Europe,BEL,"6,3,None|6,4,None",Q
4,Libema Open,,https://www.wtatennis.com/tournaments/822/s-hertogenbosch/2019,International,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-06-10,2019-06-16,2019,6,'S-Hertogenbosch,USA,,NL,NLD,528,150,United States of America|America|USA|US,Europe,Western Europe,NED,127.0,128.0,11500.0,32M/32Q/16D,Varvara Lepchenko,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Round of 32,W,"6-1, 6-2",https://www.wtatennis.com/players/120420/varvara-lepchenko,False,False,False,False,False,False,False,2,True,15,12,3,US,USA,840,019,America,Northern America,USA,"6,1,None|6,2,None",Q
5,Libema Open,,https://www.wtatennis.com/tournaments/822/s-hertogenbosch/2019,International,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-06-10,2019-06-16,2019,6,'S-Hertogenbosch,USA,,NL,NLD,528,150,United States of America|America|USA|US,Europe,Western Europe,NED,112.0,128.0,11500.0,32M/32Q/16D,Christina Mchale,2.0,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/usa.svg,Qualifying R2 Qual. R2,W,"6-2, 7-6 (5)",https://www.wtatennis.com/players/314917/christina-mchale,False,False,False,False,True,False,True,2,True,21,13,8,US,USA,840,019,America,Northern America,USA,"6,2,None|7,6,5",Q
6,Libema Open,,https://www.wtatennis.com/tournaments/822/s-hertogenbosch/2019,International,Grass,https://www.wtatennis.com/resources/v7.42.0/i/elements/250k-tag.svg,2019-06-10,2019-06-16,2019,6,'S-Hertogenbosch,CZE,,NL,NLD,528,150,,Europe,Western Europe,NED,243.0,128.0,11500.0,32M/32Q/16D,Barbora Stefkova,,https://www.wtatennis.com/resources/v7.42.0/i/elements/flags/cze.svg,Qualifying R1 Qual. R1,W,"7-6 (5), 6-0",https://www.wtatennis.com/players/319262/barbora-stefkova,False,False,False,True,False,False,True,2,True,19,13,6,CZ,CZE,203,150,Europe,Central Europe,CZE,"7,6,5|6,0,None",Q
